EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,YEAR,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE
724796,CLARKE (ZONE), ,10/7/2017,2017,2100,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,120964,Z,53,MOB,0,0,Emergency Manager, , , , , , , , ,10/8/2017,500, , , , ,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties."
724798,CHOCTAW (ZONE), ,10/7/2017,2017,2100,Tropical Storm, , ,0,0,5000,0,AL,CST-6, ,120964,Z,51,MOB,0,0,Emergency Manager, , , , , , , , ,10/8/2017,400, , , , ,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties."
724799,WILCOX (ZONE), ,10/7/2017,2017,2200,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,120964,Z,54,MOB,0,0,Emergency Manager, , , , , , , , ,10/8/2017,500, , , , ,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties."
724800,MONROE (ZONE), ,10/7/2017,2017,2200,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,120964,Z,55,MOB,0,0,Emergency Manager, , , , , , , , ,10/8/2017,500, , , , ,,"Hurricane Nate quickly moved north northwest out of the northwest Caribbean Sea and across the Gulf of Mexico, making landfall near Biloxi, MS just after midnight on October 8th as a Category 1 hurricane with maximum winds of 85 mph. Nate quickly weakened as it moved inland across inland southeast Mississippi and southwest Alabama and was downgraded to a tropical depression over central Alabama by 10am CDT on October 8th.||The most significant damage produced by Nate was a substantial storm surge, particularly in the Mississippi Sound and Mobile Bay. The highest surge values were observed in Mobile County, AL where peak surge inundation was generally 4 to 6 feet based on official tide gauges. However, an NWS Mobile storm survey indicated a peak surge inundation of 6 to 8 feet along the immediate coastal areas of Bayou La Batre and Coden. Similar inundation levels occurred on the west end of Dauphin Island. 3 to 6 feet of inundation occurred in Baldwin County, with the highest surge occurring along the eastern shore of Mobile Bay and points further north in the Mobile River Delta. Approximately 25 homes on the west end of Dauphin Island were significantly flooded by the surge waters. Several other homes experienced minor damage from the surge. Several homes in the Bayou La Batre, Coden, and the Dog River area of Mobile County experienced 2 to 3 feet of flooding inside the structures due to the surge. Hundreds of piers were damaged or destroyed n Mobile and Baldwin Counties. Some coastal roads were also closed due to surge, including the US Highway 90 Causeway and Water Street in Downtown Mobile. The surge and large breaking waves also resulted in significant beach erosion along the gulf facing beaches. 6 feet of sand was deposited on a 3 mile stretch of Bienville Blvd on the west end of Dauphin Island. ||Winds gusts of 50+ mph were observed in coastal areas with a the highest wind gust of 66 mph recorded at the Mobile Regional Airport just after 2am on October 8th. The winds resulted mainly in scattered power outages and downed trees. Gusty winds did spread further inland into southwest and south central Alabama with isolated to scattered power outages and downed trees reported. ||The fast movement of Nate resulted in limited, if any, impacts from flooding. 3 to 6 inches of rain was reported across southwest and south central Alabama, with the highest totals occurring in Mobile and Baldwin Counties. ||Four EF-0 tornadoes were reported in southwest and south central Alabama: one in Mobile County, two in Baldwin County, and one in Butler County.||2 rip current fatalities occurred on October 9th in Fort Morgan due to continued high surf and widespread rip currents left in the wake of the hurricane.||Based on available information from public and individual assistance reports, total damage from Hurricane Nate in southwest Alabama is roughly estimated at just over $21 million, with the vast majority of the damage resulting from surge and major beach erosion in Mobile and Baldwin Counties."
718785,COFFEE (ZONE), ,10/8/2017,2017,100,Tropical Storm, , ,0,0,10000,0,AL,EST-5, ,119915,Z,65,TAE,0,0,Emergency Manager, , , , , , , , ,10/8/2017,1000, , , , ,,"Impacts from Tropical Storm Nate to the Florida Panhandle and southeast Alabama in the NWS Tallahassee County Warning Area began Saturday afternoon on Oct 7th and lasted into Sunday. Trees and power lines were downed resulting in power outages across many of the counties in the Tropical Storm Warning. In addition, rainfall amounts of 4-5 inches (up to 5.55 near Elba, AL) resulted in flash flooding across Coffee County with water covering Highway 189, Highway 203 North and Troy Highway. During the flash flood event, water came close to entering a residence near Elba. Another impact from Hurricane Nate was coastal flooding across the Panhandle and Big Bend coast with around 2-3 feet of inundation at the coast that resulted in minor to moderate coastal erosion. In Gulf county erosion was observed on west facing properties on Cape San Blas. Wave action was responsible for the damage which included beach erosion and destruction of a few stairs from structures down to the beach level. In Wakulla County, a few roads and a dock had water over them with a few inches of water entering two businesses. In Bay County, storm surge damaged the Mexico Beach pier and flooded the campground at St. Andrews Bay Lagoon. In Walton County minor flooding occurred at the boat ramps at Santa Rosa Beach on the Choctawhatchee Bay side."
718786,DALE (ZONE), ,10/8/2017,2017,100,Tropical Storm, , ,0,0,10000,0,AL,EST-5, ,119915,Z,66,TAE,0,0,Emergency Manager, , , , , , , , ,10/8/2017,1000, , , , ,,"Impacts from Tropical Storm Nate to the Florida Panhandle and southeast Alabama in the NWS Tallahassee County Warning Area began Saturday afternoon on Oct 7th and lasted into Sunday. Trees and power lines were downed resulting in power outages across many of the counties in the Tropical Storm Warning. In addition, rainfall amounts of 4-5 inches (up to 5.55 near Elba, AL) resulted in flash flooding across Coffee County with water covering Highway 189, Highway 203 North and Troy Highway. During the flash flood event, water came close to entering a residence near Elba. Another impact from Hurricane Nate was coastal flooding across the Panhandle and Big Bend coast with around 2-3 feet of inundation at the coast that resulted in minor to moderate coastal erosion. In Gulf county erosion was observed on west facing properties on Cape San Blas. Wave action was responsible for the damage which included beach erosion and destruction of a few stairs from structures down to the beach level. In Wakulla County, a few roads and a dock had water over them with a few inches of water entering two businesses. In Bay County, storm surge damaged the Mexico Beach pier and flooded the campground at St. Andrews Bay Lagoon. In Walton County minor flooding occurred at the boat ramps at Santa Rosa Beach on the Choctawhatchee Bay side."
718787,GENEVA (ZONE), ,10/8/2017,2017,100,Tropical Storm, , ,0,0,10000,0,AL,EST-5, ,119915,Z,68,TAE,0,0,Emergency Manager, , , , , , , , ,10/8/2017,1000, , , , ,,"Impacts from Tropical Storm Nate to the Florida Panhandle and southeast Alabama in the NWS Tallahassee County Warning Area began Saturday afternoon on Oct 7th and lasted into Sunday. Trees and power lines were downed resulting in power outages across many of the counties in the Tropical Storm Warning. In addition, rainfall amounts of 4-5 inches (up to 5.55 near Elba, AL) resulted in flash flooding across Coffee County with water covering Highway 189, Highway 203 North and Troy Highway. During the flash flood event, water came close to entering a residence near Elba. Another impact from Hurricane Nate was coastal flooding across the Panhandle and Big Bend coast with around 2-3 feet of inundation at the coast that resulted in minor to moderate coastal erosion. In Gulf county erosion was observed on west facing properties on Cape San Blas. Wave action was responsible for the damage which included beach erosion and destruction of a few stairs from structures down to the beach level. In Wakulla County, a few roads and a dock had water over them with a few inches of water entering two businesses. In Bay County, storm surge damaged the Mexico Beach pier and flooded the campground at St. Andrews Bay Lagoon. In Walton County minor flooding occurred at the boat ramps at Santa Rosa Beach on the Choctawhatchee Bay side."
725206,CALHOUN (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,19,BMX,0,0,Law Enforcement, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725207,CHEROKEE (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,20,BMX,0,0,Emergency Manager, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted and power lines downed throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725208,CHILTON (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,35,BMX,0,0,Law Enforcement, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted and power lines downed throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725209,CLAY (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,28,BMX,0,0,Emergency Manager, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted and power lines downed throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725210,JEFFERSON (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,24,BMX,0,0,Emergency Manager, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted and power lines downed throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725211,MONTGOMERY (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,44,BMX,0,0,County Official, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted and power lines downed throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725212,SHELBY (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,25,BMX,0,0,Fire Department/Rescue, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725213,TALLADEGA (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,27,BMX,0,0,Emergency Manager, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted and power lines downed throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
725813,ELMORE (ZONE), ,10/8/2017,2017,500,Tropical Storm, , ,0,0,0,0,AL,CST-6, ,121136,Z,43,BMX,0,0,Emergency Manager, , , , , , , , ,10/8/2017,900, , , , ,Numerous trees uprooted and power lines downed throughout the county due to winds of 35 to 45 mph.,"Nate strengthened into a Tropical Storm on the morning of Thursday, October 5th, just off the coast of Nicaragua. Nate moved inland across Nicaragua and Honduras through Friday morning October 6th. Nate then moved north-northwest over the warm waters of the northwestern Caribbean Sea, where it gradually intensified. Just after passing through the Yucatan Channel, Nate officially reached hurricane status during the early morning hours of Saturday, October 7th. Hurricane Nate raced toward the central Gulf Coast and made its first landfall near the mouth of the Mississippi River Saturday evening, October 7th. A second landfall near Biloxi, MS, came later that evening. Nate continued to accelerate northeastward and weaken as it crossed into west Alabama. Nate was downgraded to a Tropical Depression near Birmingham, AL, on the morning of Sunday, October 8th.  Nate produced gusty winds of 30-50 mph which downed numerous trees and power lines across central Alabama, and several weak tornadoes formed on its feeder bands. As the remnants of Nate tracked towards the New England States, a nearly stationary surface trough over southeast Alabama resulted in localized flash flooding in Chambers County on Monday, October 9th."
759501,COFFEE (ZONE), ,5/28/2018,2018,1600,Tropical Storm, , ,0,0,0,0,AL,EST-5, ,126709,Z,65,TAE,0,0,Emergency Manager, , , , , , , , ,5/28/2018,2200, , , , ,,"Subtropical Storm Alberto affected portions of the Florida panhandle and southeast Alabama on May 28th. County by county impacts are as follows. ||In Walton county, construction barrels were blown onto Highway 98 in Miramar Beach. A tree fell and knocked down power lines across the road at 186 Fine Hill Dr in De Funiak Springs. Trees were blown down at Spence Dr and Highway 81, at Oak Grove Road and County Road 181E, and at South Jackson Street. Flooding was reported in Santa Rosa Beach near the intersection of County Highway 395 and East Point Washington Road and along Flounder Street and Dolphin Way. Inlet Beach Park beach access road flooded on Lakeshore Drive. ||In Taylor county, the Steinhatchee boat ramp flooded with some minor overwash into the adjacent parking lot. On the Aucilla River, the boat ramp at Mandalay Bay was washed off pilings onto dry line. ||In Wakulla county, there were approximately 40 trees and power lines blown down and a few low lying roads flooded. There was one report of damage to a structure from a tree falling. For the St. Mark River at Highway 98, there was 1.5 feet of inundation at the Newport boat ramp. In the town of St. Marks, Riverside Drive was flooded up to a 1 foot depth and inundation extended from Riverfront up to 1000 ft inland northward along Port Leon Drive. Water entered a restaurant. Old Fort Road and areas near the fort flooded with peak inundations with 2.5 ft. There was minor erosion at Shell Point Beach. There were five homes with water underneath them on Beatty Taff Drive. Mashes Sand Beach from the beach front westward to Blue Crab Road was flooded. Peak inundation near the beach front was 2.5 ft. Inundation covered up to 3000 ft along the road. Two homes at ground level had water reach an exterior wall, but no water entered the structures. ||In Franklin county, Alligator Point Road was overwashed during the peak storm surge. In Eastpoint, flooding affected the east end of the causeway to Apalachicola, Buck Street, the beach near Reed Court, and water was up to the rock at 10th Street and Highway 98. In Apalachicola, the marina and Water Street flooded. The beaches were also underwater at the east end of the St. George Island Plantation. ||In Coffee county, trees were down County Roads 321 and 342 near Elba, Highway 87 near Fuller Brothers, Highway 87 at MM 34, Highway 189 near Perry Store, County Road 153 near Tabernacle, and County Road 248 near Weeks Bridge in New Brockton. Power lines were down on Lee Street in New Brockton, Elba near Weeks Tire, and in the downtown areas of Elba and Enterprise. ||In Houston County, there were a few downed trees and a short power outage. One tree partially blocked Brannon Stand Road on the west side of Dothan. ||In Holmes county, there were a couple of reports of trees down blocking roadways at Carter Mack and Old Mill. An oak tree also fell onto a mobile home. ||In Jackson county, around eight trees were blown down with a few small power outages. ||In Liberty county, there were small and sporadic power outages. ||In Leon county, around 9000 homes lost power in Tallahassee due to downed trees and limbs. ||In Jefferson county, a tree fell onto a car on I-10, resulting in two serious injuries."
